family,regime,model,mode,domain,split,tokenizer_a,tokenizer_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-interpolation,simhash,shortest_path,37,0.8918918918918919,1.0,0.10810810810810811,0.02702702702702703,0.21621621621621623,0,4,0.1215939203039848,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-extrapolation,simhash,shortest_path,219,0.3013698630136986,0.9497716894977168,0.6484018264840182,0.5799086757990868,0.7123287671232876,2,144,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,validation,simhash,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-interpolation,simhash,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-extrapolation,simhash,graphbpe,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,validation,simhash,graphbpe,2,0.0,1.0,1.0,1.0,1.0,0,2,0.49852507374631266,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-interpolation,simhash,graphbpe,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-extrapolation,simhash,graphbpe,16,0.4375,1.0,0.5625,0.3125,0.8125,0,9,0.0038998050097495125,Paired sign-flip on per-problem seed-mean solved outcomes,0.3821808909554522,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,validation,simhash,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-interpolation,simhash,graphbpe,9,0.3333333333333333,0.2222222222222222,-0.1111111111111111,-0.4444444444444444,0.2222222222222222,2,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-extrapolation,simhash,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,validation,simhash,graphbpe,24,0.625,0.5416666666666666,-0.08333333333333333,-0.3333333333333333,0.16666666666666666,6,4,0.752362381880906,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-interpolation,simhash,graphbpe,37,0.8918918918918919,0.7567567567567568,-0.13513513513513514,-0.32432432432432434,0.05405405405405406,9,4,0.2673366331683416,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-extrapolation,simhash,graphbpe,219,0.3013698630136986,0.0958904109589041,-0.2054794520547945,-0.2694063926940639,-0.1415525114155251,52,7,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,validation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-interpolation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-extrapolation,simhash,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,validation,simhash,random,2,0.0,1.0,1.0,1.0,1.0,0,2,0.4988250587470626,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-interpolation,simhash,random,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-extrapolation,simhash,random,16,0.4375,1.0,0.5625,0.3125,0.8125,0,9,0.003949802509874506,Paired sign-flip on per-problem seed-mean solved outcomes,0.3831308434578271,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,validation,simhash,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-interpolation,simhash,random,9,0.3333333333333333,0.1111111111111111,-0.2222222222222222,-0.5555555555555556,0.0,2,0,0.49687515624218787,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-extrapolation,simhash,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,validation,simhash,random,24,0.625,0.3333333333333333,-0.2916666666666667,-0.5416666666666666,-0.041666666666666664,9,2,0.06509674516274186,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-interpolation,simhash,random,37,0.8918918918918919,0.7027027027027027,-0.1891891891891892,-0.3783783783783784,0.0,11,4,0.11769411529423529,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-extrapolation,simhash,random,219,0.3013698630136986,0.0091324200913242,-0.2922374429223744,-0.3561643835616438,-0.2328767123287671,65,1,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,validation,shortest_path,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-interpolation,shortest_path,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-extrapolation,shortest_path,graphbpe,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,validation,shortest_path,graphbpe,2,0.5,1.0,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-interpolation,shortest_path,graphbpe,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-extrapolation,shortest_path,graphbpe,16,0.0,1.0,1.0,1.0,1.0,0,16,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,validation,shortest_path,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-interpolation,shortest_path,graphbpe,9,0.2222222222222222,0.2222222222222222,0.0,-0.3333333333333333,0.3333333333333333,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-extrapolation,shortest_path,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,validation,shortest_path,graphbpe,24,1.0,0.5416666666666666,-0.4583333333333333,-0.6666666666666666,-0.25,11,0,0.000999950002499875,Paired sign-flip on per-problem seed-mean solved outcomes,0.103994800259987,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-interpolation,shortest_path,graphbpe,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.004349782510874456,Paired sign-flip on per-problem seed-mean solved outcomes,0.4175791210439478,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-extrapolation,shortest_path,graphbpe,219,0.9497716894977168,0.0958904109589041,-0.8538812785388128,-0.8995433789954338,-0.8082191780821918,187,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,validation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-interpolation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-extrapolation,shortest_path,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,validation,shortest_path,random,2,0.5,1.0,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-interpolation,shortest_path,random,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-extrapolation,shortest_path,random,16,0.0,1.0,1.0,1.0,1.0,0,16,0.00014999250037498125,Paired sign-flip on per-problem seed-mean solved outcomes,0.015899205039748013,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,validation,shortest_path,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-interpolation,shortest_path,random,9,0.2222222222222222,0.1111111111111111,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-extrapolation,shortest_path,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,validation,shortest_path,random,24,1.0,0.3333333333333333,-0.6666666666666666,-0.8333333333333334,-0.4583333333333333,16,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-interpolation,shortest_path,random,37,1.0,0.7027027027027027,-0.2972972972972973,-0.4594594594594595,-0.16216216216216217,11,0,0.0009499525023748813,Paired sign-flip on per-problem seed-mean solved outcomes,0.09974501274936254,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,visitall-from-everywhere,test-extrapolation,shortest_path,random,219,0.9497716894977168,0.0091324200913242,-0.9406392694063926,-0.9680365296803652,-0.908675799086758,206,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,validation,graphbpe,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-interpolation,graphbpe,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,blocks,test-extrapolation,graphbpe,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,validation,graphbpe,random,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-interpolation,graphbpe,random,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,gripper,test-extrapolation,graphbpe,random,16,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,validation,graphbpe,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-interpolation,graphbpe,random,9,0.2222222222222222,0.1111111111111111,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
pairwise::domain_dependent::xgboost::state,domain_dependent,xgboost,state,logistics,test-extrapolation,graphbpe,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::xgboost::state
